4478.974358974359,4066.1538461538466,4208.717948717949,4432.307692307693,4454.871794871796,4503.589743589744,4411.794871794872,4106.153846153847,4449.2307692307695,4448.205128205129,3979.48717948718,4569.2307692307695,4390.769230769231,4243.076923076924
4486.153846153847,4070.7692307692314,4219.48717948718,4432.820512820514,4458.461538461539,4503.076923076924,4413.846153846154,4112.307692307693,4455.384615384616,4457.435897435898,3984.1025641025644,4570.769230769231,4404.102564102564,4247.6923076923085
4491.282051282052,4071.2820512820517,4224.615384615385,4430.769230769231,4458.461538461539,4501.538461538462,4416.923076923077,4108.717948717949,4456.410256410257,4466.153846153847,3990.2564102564106,4570.769230769231,4414.358974358975,4254.358974358975
4490.256410256411,4070.2564102564106,4221.025641025642,4428.717948717949,4454.358974358975,4494.871794871796,4413.846153846154,4102.564102564103,4452.820512820514,4463.589743589744,3995.8974358974365,4570.769230769231,4411.794871794872,4248.717948717949
4484.615384615385,4071.2820512820517,4217.435897435898,4428.717948717949,4453.333333333334,4487.6923076923085,4406.153846153847,4097.948717948719,4448.717948717949,4452.307692307693,3995.8974358974365,4570.769230769231,4402.564102564103,4245.128205128206
4482.051282051282,4076.9230769230776,4215.384615384616,4430.769230769231,4458.461538461539,4492.820512820514,4403.589743589744,4095.3846153846157,4444.102564102564,4446.153846153847,3994.358974358975,4569.2307692307695,4395.384615384616,4248.205128205129
4483.589743589744,4083.076923076924,4218.461538461539,4433.333333333334,4464.615384615385,4502.564102564103,4409.743589743591,4097.948717948719,4442.051282051282,4447.6923076923085,3995.8974358974365,4571.282051282052,4400.000000000001,4248.205128205129
4481.538461538462,4082.564102564103,4220.000000000001,4433.846153846154,4463.589743589744,4502.051282051282,4415.384615384616,4100.000000000001,4445.641025641026,4450.769230769231,3997.435897435898,4573.846153846154,4409.2307692307695,4245.128205128206
4481.025641025642,4082.564102564103,4215.8974358974365,4434.871794871796,4464.102564102564,4500.000000000001,4414.871794871796,4098.974358974359,4442.564102564103,4452.820512820514,3996.9230769230776,4571.794871794872,4407.6923076923085,4245.128205128206
4482.564102564103,4085.6410256410263,4213.846153846154,4435.8974358974365,4468.205128205129,4500.000000000001,4413.333333333334,4098.461538461539,4440.000000000001,4455.384615384616,3994.358974358975,4568.205128205129,4404.615384615385,4244.102564102564
4483.076923076924,4085.1282051282055,4215.8974358974365,4432.307692307693,4466.666666666667,4497.435897435898,4413.846153846154,4098.461538461539,4445.641025641026,4452.307692307693,3993.333333333334,4570.256410256411,4407.179487179487,4240.512820512821
4484.615384615385,4084.615384615385,4213.846153846154,4430.256410256411,4461.025641025642,4497.435897435898,4413.846153846154,4099.48717948718,4446.153846153847,4445.641025641026,3993.8461538461543,4576.410256410257,4399.48717948718,4239.48717948718
4482.564102564103,4083.589743589744,4204.102564102564,4428.205128205129,4458.974358974359,4497.948717948719,4412.820512820514,4102.051282051282,4436.410256410257,4441.025641025642,3989.7435897435903,4573.846153846154,4380.512820512821,4230.256410256411
4476.410256410257,4081.538461538462,4201.025641025642,4421.538461538462,4457.435897435898,4496.410256410257,4409.2307692307695,4099.48717948718,4436.923076923077,4440.000000000001,3987.692307692308,4571.794871794872,4378.974358974359,4222.051282051282
4481.538461538462,4083.076923076924,4208.205128205129,4427.6923076923085,4457.435897435898,4496.410256410257,4409.2307692307695,4100.000000000001,4449.2307692307695,4444.615384615385,4000.0000000000005,4574.358974358975,4398.461538461539,4232.820512820514
4493.333333333334,4089.23076923077,4215.8974358974365,4446.153846153847,4463.076923076924,4500.000000000001,4414.871794871796,4111.282051282052,4455.8974358974365,4454.358974358975,4012.307692307693,4575.384615384616,4409.2307692307695,4244.615384615385
4491.794871794872,4090.7692307692314,4217.435897435898,4448.205128205129,4470.256410256411,4502.564102564103,4416.923076923077,4112.307692307693,4454.358974358975,4454.871794871796,4008.717948717949,4575.8974358974365,4392.820512820514,4240.000000000001
4488.717948717949,4088.205128205129,4218.974358974359,4438.461538461539,4471.282051282052,4500.000000000001,4410.769230769231,4103.076923076924,4449.2307692307695,4444.102564102564,4004.1025641025644,4575.384615384616,4371.282051282052,4229.74358974359
4493.333333333334,4092.307692307693,4222.051282051282,4441.538461538462,4469.2307692307695,4498.461538461539,4406.666666666667,4102.564102564103,4448.717948717949,4442.564102564103,4008.717948717949,4574.358974358975,4370.256410256411,4227.6923076923085
4492.820512820514,4096.923076923077,4221.538461538462,4447.6923076923085,4466.666666666667,4499.48717948718,4409.2307692307695,4105.641025641026,4450.769230769231,4449.2307692307695,4009.7435897435903,4575.384615384616,4377.435897435898,4228.205128205129
4491.794871794872,4099.48717948718,4222.564102564103,4448.717948717949,4465.128205128206,4498.974358974359,4411.794871794872,4106.153846153847,4449.2307692307695,4451.794871794872,4007.692307692308,4574.871794871796,4378.461538461539,4231.794871794872
4496.923076923077,4102.051282051282,4223.076923076924,4453.333333333334,4467.6923076923085,4498.461538461539,4412.820512820514,4108.205128205129,4448.717948717949,4465.128205128206,4015.3846153846157,4574.871794871796,4384.102564102564,4240.000000000001
4500.512820512821,4105.641025641026,4221.538461538462,4453.846153846154,4470.256410256411,4499.48717948718,4415.384615384616,4109.74358974359,4452.307692307693,4483.589743589744,4025.6410256410263,4577.948717948719,4393.333333333334,4243.589743589744
4495.384615384616,4105.128205128206,4221.025641025642,4451.794871794872,4467.179487179487,4498.461538461539,4414.871794871796,4106.666666666667,4450.769230769231,4481.025641025642,4021.538461538462,4577.435897435898,4393.846153846154,4239.48717948718
4490.256410256411,4102.564102564103,4222.051282051282,4452.820512820514,4466.153846153847,4495.384615384616,4411.794871794872,4101.538461538462,4443.076923076924,4473.333333333334,4015.3846153846157,4576.410256410257,4386.666666666667,4233.333333333334
4491.794871794872,4105.128205128206,4218.461538461539,4450.769230769231,4472.307692307693,4498.461538461539,4412.820512820514,4104.102564102564,4445.641025641026,4482.564102564103,4022.0512820512827,4578.461538461539,4388.205128205129,4236.410256410257
4492.820512820514,4106.666666666667,4215.8974358974365,4450.256410256411,4474.871794871796,4502.564102564103,4413.333333333334,4109.2307692307695,4453.846153846154,4483.076923076924,4023.589743589744,4578.461538461539,4393.846153846154,4240.512820512821
4487.179487179488,4102.564102564103,4216.410256410257,4452.820512820514,4471.794871794872,4502.051282051282,4409.743589743591,4105.641025641026,4454.358974358975,4469.2307692307695,4012.307692307693,4575.8974358974365,4390.769230769231,4233.846153846154
4483.076923076924,4098.461538461539,4214.358974358975,4451.282051282052,4468.205128205129,4500.000000000001,4408.717948717949,4100.512820512821,4447.6923076923085,4464.615384615385,4007.692307692308,4576.410256410257,4382.564102564103,4225.641025641026
4485.641025641026,4095.8974358974365,4214.871794871796,4443.076923076924,4468.205128205129,4500.512820512821,4410.256410256411,4102.564102564103,4444.102564102564,4469.2307692307695,4012.820512820513,4577.948717948719,4377.948717948719,4224.615384615385
4489.743589743591,4097.435897435898,4215.8974358974365,4444.615384615385,4474.358974358975,4505.641025641026,4411.794871794872,4105.641025641026,4446.666666666667,4471.282051282052,4015.3846153846157,4577.948717948719,4379.48717948718,4228.205128205129
4495.8974358974365,4102.564102564103,4215.8974358974365,4455.384615384616,4476.923076923077,4507.6923076923085,4412.307692307693,4107.179487179487,4448.717948717949,4471.282051282052,4013.8461538461543,4576.923076923077,4383.589743589744,4231.794871794872
4501.025641025642,4103.589743589744,4217.948717948719,4455.384615384616,4476.410256410257,4507.6923076923085,4411.282051282052,4108.205128205129,4447.6923076923085,4470.256410256411,4012.307692307693,4578.974358974359,4385.128205128206,4228.717948717949
4496.410256410257,4101.025641025642,4218.461538461539,4450.769230769231,4480.000000000001,4512.820512820514,4415.384615384616,4106.666666666667,4449.2307692307695,4471.282051282052,4010.2564102564106,4581.538461538462,4376.923076923077,4227.179487179487
4489.2307692307695,4100.000000000001,4208.717948717949,4454.358974358975,4480.000000000001,4513.846153846154,4420.512820512821,4102.051282051282,4450.769230769231,4471.794871794872,4012.307692307693,4580.000000000001,4367.6923076923085,4228.205128205129
4490.769230769231,4098.974358974359,4202.051282051282,4457.435897435898,4475.384615384616,4509.2307692307695,4419.48717948718,4102.564102564103,4450.256410256411,4469.2307692307695,4018.461538461539,4578.461538461539,4368.205128205129,4225.128205128206
4491.794871794872,4098.461538461539,4206.153846153847,4455.384615384616,4477.948717948719,4510.256410256411,4421.025641025642,4107.6923076923085,4450.256410256411,4462.564102564103,4022.0512820512827,4580.512820512821,4367.179487179487,4221.538461538462
4489.2307692307695,4099.48717948718,4208.717948717949,4452.820512820514,4481.025641025642,4513.846153846154,4425.128205128206,4104.615384615385,4447.6923076923085,4458.974358974359,4028.205128205129,4580.512820512821,4356.923076923077,4227.179487179487
4490.256410256411,4097.435897435898,4208.205128205129,4451.282051282052,4476.923076923077,4512.820512820514,4424.102564102564,4096.923076923077,4443.076923076924,4462.564102564103,4042.564102564103,4578.461538461539,4348.205128205129,4235.384615384616
4492.307692307693,4090.7692307692314,4207.179487179487,4450.769230769231,4476.410256410257,4510.769230769231,4421.538461538462,4096.410256410257,4443.076923076924,4459.48717948718,4053.333333333334,4580.000000000001,4348.205128205129,4235.8974358974365
4492.820512820514,4088.205128205129,4205.641025641026,4457.435897435898,4478.461538461539,4510.769230769231,4420.512820512821,4099.48717948718,4447.6923076923085,4455.384615384616,4056.410256410257,4582.564102564103,4349.2307692307695,4231.794871794872
4491.794871794872,4090.7692307692314,4204.102564102564,4461.025641025642,4476.923076923077,4509.2307692307695,4415.8974358974365,4098.974358974359,4450.256410256411,4457.435897435898,4058.9743589743593,4579.48717948718,4348.205128205129,4228.205128205129
4491.282051282052,4085.6410256410263,4196.923076923077,4449.743589743591,4468.717948717949,4501.538461538462,4408.717948717949,4094.8717948717954,4444.615384615385,4455.384615384616,4055.3846153846157,4577.948717948719,4345.128205128206,4223.589743589744
4488.717948717949,4078.461538461539,4192.820512820514,4441.025641025642,4461.538461538462,4493.846153846154,4405.641025641026,4088.717948717949,4437.948717948719,4445.641025641026,4050.7692307692314,4578.974358974359,4338.974358974359,4219.48717948718
4487.6923076923085,4083.076923076924,4195.8974358974365,4444.615384615385,4465.128205128206,4494.358974358975,4406.666666666667,4086.1538461538466,4436.410256410257,4444.102564102564,4051.2820512820517,4578.974358974359,4330.769230769231,4220.512820512821
4489.2307692307695,4089.23076923077,4194.871794871796,4449.2307692307695,4466.666666666667,4495.8974358974365,4406.666666666667,4088.205128205129,4437.948717948719,4444.615384615385,4044.1025641025644,4576.923076923077,4327.179487179487,4221.538461538462
4491.794871794872,4087.1794871794878,4192.307692307693,4447.179487179487,4460.512820512821,4491.282051282052,4402.564102564103,4088.205128205129,4433.846153846154,4438.974358974359,4026.666666666667,4575.384615384616,4335.8974358974365,4222.051282051282
4500.512820512821,4091.2820512820517,4201.025641025642,4446.666666666667,4459.48717948718,4488.717948717949,4403.589743589744,4087.1794871794878,4435.384615384616,4441.025641025642,4015.8974358974365,4578.461538461539,4347.6923076923085,4232.820512820514
4509.2307692307695,4103.589743589744,4204.615384615385,4450.256410256411,4464.615384615385,4491.794871794872,4412.307692307693,4088.205128205129,4442.564102564103,4446.153846153847,4012.820512820513,4580.512820512821,4352.307692307693,4243.589743589744
4509.2307692307695,4105.641025641026,4200.512820512821,4451.282051282052,4467.179487179487,4496.923076923077,4415.384615384616,4092.307692307693,4442.564102564103,4442.051282051282,4001.538461538462,4579.48717948718,4349.2307692307695,4237.435897435898
4503.589743589744,4102.051282051282,4199.48717948718,4449.2307692307695,4467.179487179487,4498.974358974359,4410.256410256411,4097.435897435898,4440.000000000001,4440.000000000001,3991.2820512820517,4580.512820512821,4346.153846153847,4228.205128205129
4501.538461538462,4102.564102564103,4197.948717948719,4448.205128205129,4465.641025641026,4495.8974358974365,4410.256410256411,4096.923076923077,4441.538461538462,4443.589743589744,3990.7692307692314,4583.076923076924,4343.589743589744,4231.282051282052
4502.051282051282,4101.538461538462,4196.410256410257,4446.666666666667,4463.076923076924,4492.820512820514,4410.256410256411,4091.7948717948725,4438.461538461539,4442.564102564103,3987.692307692308,4581.025641025642,4338.461538461539,4231.794871794872
4503.589743589744,4102.051282051282,4200.000000000001,4444.615384615385,4462.051282051282,4494.358974358975,4403.589743589744,4089.7435897435903,4433.846153846154,4438.461538461539,3978.9743589743593,4579.48717948718,4335.384615384616,4224.615384615385
4506.153846153847,4104.615384615385,4198.461538461539,4445.641025641026,4458.974358974359,4492.820512820514,4401.538461538462,4089.23076923077,4434.358974358975,4437.435897435898,3977.9487179487182,4580.512820512821,4333.333333333334,4222.564102564103
4506.153846153847,4103.589743589744,4194.358974358975,4448.205128205129,4456.410256410257,4490.769230769231,4406.666666666667,4086.1538461538466,4432.820512820514,4436.923076923077,3983.589743589744,4582.564102564103,4326.666666666667,4224.102564102564
4507.6923076923085,4104.615384615385,4196.410256410257,4448.205128205129,4459.48717948718,4494.871794871796,4408.717948717949,4089.23076923077,4434.871794871796,4441.538461538462,3985.6410256410263,4583.589743589744,4328.717948717949,4226.153846153847
4516.410256410257,4113.333333333334,4201.025641025642,4445.128205128206,4461.025641025642,4497.948717948719,4407.179487179487,4096.410256410257,4442.051282051282,4448.717948717949,3983.589743589744,4583.076923076924,4343.076923076924,4234.358974358975
4523.589743589744,4119.48717948718,4200.512820512821,4444.615384615385,4458.461538461539,4494.871794871796,4411.794871794872,4097.435897435898,4444.615384615385,4449.743589743591,3981.0256410256416,4583.076923076924,4352.307692307693,4242.564102564103
4524.615384615385,4120.000000000001,4196.410256410257,4448.205128205129,4458.974358974359,4497.435897435898,4415.384615384616,4096.923076923077,4444.615384615385,4452.307692307693,3981.0256410256416,4582.564102564103,4352.307692307693,4242.051282051282
4524.615384615385,4123.589743589744,4201.538461538462,4453.846153846154,4463.076923076924,4503.076923076924,4414.358974358975,4096.410256410257,4445.641025641026,4455.384615384616,3984.1025641025644,4582.564102564103,4356.410256410257,4244.615384615385
4528.205128205129,4120.000000000001,4212.307692307693,4452.820512820514,4465.128205128206,4501.025641025642,4414.871794871796,4096.410256410257,4448.717948717949,4454.871794871796,3990.2564102564106,4585.128205128206,4365.641025641026,4252.820512820514
4534.358974358975,4114.358974358975,4218.974358974359,4450.256410256411,4464.102564102564,4500.000000000001,4414.358974358975,4100.000000000001,4449.2307692307695,4456.923076923077,3995.8974358974365,4586.666666666667,4375.384615384616,4258.974358974359
4540.000000000001,4128.717948717949,4218.461538461539,4457.948717948719,4464.615384615385,4503.589743589744,4410.769230769231,4097.948717948719,4445.641025641026,4454.358974358975,3992.307692307693,4583.076923076924,4374.871794871796,4266.666666666667
4545.641025641026,4146.666666666667,4215.8974358974365,4464.102564102564,4463.589743589744,4496.923076923077,4405.641025641026,4084.1025641025644,4434.358974358975,4441.025641025642,3980.5128205128212,4579.48717948718,4362.051282051282,4275.8974358974365
4554.871794871796,4158.974358974359,4216.410256410257,4466.666666666667,4460.512820512821,4489.2307692307695,4399.48717948718,4072.307692307693,4420.512820512821,4429.2307692307695,3973.8461538461543,4582.564102564103,4357.948717948719,4282.564102564103
4563.076923076924,4179.48717948718,4218.461538461539,4474.358974358975,4462.051282051282,4492.307692307693,4396.923076923077,4068.205128205129,4414.871794871796,4425.641025641026,3970.2564102564106,4583.076923076924,4356.923076923077,4289.2307692307695
4561.538461538462,4203.589743589744,4213.846153846154,4477.948717948719,4467.6923076923085,4491.794871794872,4399.48717948718,4064.615384615385,4410.769230769231,4416.410256410257,3958.461538461539,4580.512820512821,4337.948717948719,4288.205128205129
4552.307692307693,4214.358974358975,4210.769230769231,4476.923076923077,4470.256410256411,4488.717948717949,4401.025641025642,4065.1282051282055,4407.179487179487,4404.102564102564,3946.1538461538466,4581.025641025642,4313.333333333334,4268.717948717949
